Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR022918,2009-09-02 20:58:18,2009-09-02 20:58:18,7204315,677205610,7204315,94,386,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR022/SRR022918/SRR022918.sra,SRX007764,Solexa-4733,WGS,RANDOM,GENOMIC,PAIRED,3000,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS004773,SAMN00014684,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,AC7996DDB40B7E1548F0428DEFDE9688,C51A15EBBD20F542FD6A7830393E26E2
SRR948358,2013-08-06 13:27:27,2013-08-06 13:27:27,698227,32816669,0,47,50,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948358/SRR948358.sra,SRX332063,Solexa-4733,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS004773,SAMN00014684,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA096770,,public,,
SRR948362,2013-08-06 13:27:27,2013-08-06 13:27:27,335851,15784997,0,47,20,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948362/SRR948362.sra,SRX332061,Solexa-4732,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS004774,SAMN00014685,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA096770,,public,,
SRR022919,2009-09-02 20:46:52,2009-09-02 20:46:52,3934656,369857664,3934656,94,176,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR022/SRR022919/SRR022919.sra,SRX007765,Solexa-4732,WGS,RANDOM,GENOMIC,PAIRED,3000,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS004774,SAMN00014685,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,A35805D82808D0CBB35953CCC9F2BA9D,2015D37D70B91BFEBFAAD060F874C6A2
SRR022920,2009-09-02 21:00:42,2009-09-02 21:00:42,4434796,452349192,4434796,102,223,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR022/SRR022920/SRR022920.sra,SRX007766,Solexa-4732,WGS,RANDOM,GENOMIC,PAIRED,3000,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS004774,SAMN00014685,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,B5B7EEBC1091EF24A5FC9E3FD3DE4147,EE399A2DEC2DBBC56AA09FAC55573A17
SRR022921,2009-09-02 21:03:18,2009-09-02 21:03:18,4273999,435947898,4273999,102,200,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR022/SRR022921/SRR022921.sra,SRX007767,Solexa-4732,WGS,RANDOM,GENOMIC,PAIRED,3000,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS004774,SAMN00014685,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,7F1FA796C612CEE57D6D21C3CEF6E4EE,54BBDACB8A8BC6E1FA361B91ADCE47CE
SRR022922,2009-09-02 21:09:00,2009-09-02 21:09:00,4529322,461990844,4529322,102,250,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR022/SRR022922/SRR022922.sra,SRX007768,Solexa-4732,WGS,RANDOM,GENOMIC,PAIRED,3000,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS004774,SAMN00014685,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,4CC867A44329E9570BADCF5E4BF0A43C,0F6C26B1BBFF475F5B03A56875B44ADC
SRR022923,2009-09-02 21:14:04,2009-09-02 21:14:04,4710661,480487422,4710661,102,315,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR022/SRR022923/SRR022923.sra,SRX007769,Solexa-4732,WGS,RANDOM,GENOMIC,PAIRED,3000,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS004774,SAMN00014685,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,C07D5F5394AEFEC627268C87CBBFBD52,A89114C52AE3F8D353E6224F95BE3DCE
SRR022924,2009-09-02 21:12:38,2009-09-02 21:12:38,3840228,391703256,3840228,102,221,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR022/SRR022924/SRR022924.sra,SRX007770,Solexa-4732,WGS,RANDOM,GENOMIC,PAIRED,3000,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS004774,SAMN00014685,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,6A0890F002498A1EC82730C2A04845F6,AAF73DCC807103FC0C8483B2D03D6E48
SRR022925,2009-09-02 21:19:58,2009-09-02 21:19:58,4608197,470036094,4608197,102,249,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR022/SRR022925/SRR022925.sra,SRX007771,Solexa-4732,WGS,RANDOM,GENOMIC,PAIRED,3000,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS004774,SAMN00014685,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,9EFE095E60992CE252E32EA3BC85DED2,0EED2DF2A1ECA28FBAD9EAC4A797F988
SRR022926,2009-09-02 21:21:47,2009-09-02 21:21:47,4313727,440000154,4313727,102,225,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR022/SRR022926/SRR022926.sra,SRX007772,Solexa-4732,WGS,RANDOM,GENOMIC,PAIRED,3000,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS004774,SAMN00014685,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,0D9E5684AE62FD5E040052431C765042,E5F17057CE086B123971089398398AC5
SRR022916,2009-09-02 20:44:10,2009-09-02 20:44:10,5892049,424227528,5892049,72,226,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR022/SRR022916/SRR022916.sra,SRX007762,Solexa-4732,WGS,RANDOM,GENOMIC,PAIRED,3000,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS004774,SAMN00014685,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,9918989882554163268B634717F8DF4D,69DC493FC5ABFC6A514EE50782193F4A
SRR022917,2009-09-02 20:44:22,2009-09-02 20:44:22,5633689,405625608,5633689,72,206,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR022/SRR022917/SRR022917.sra,SRX007763,Solexa-4732,WGS,RANDOM,GENOMIC,PAIRED,3000,0,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS004774,SAMN00014685,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,9EE799C4932365BC9CA63613F4EE1E4C,3317702B75296CB655795814A79B7851
SRR034509,2010-01-26 00:12:16,2010-01-26 00:12:16,10353618,2091430836,10353618,202,1515,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR034/SRR034509/SRR034509.sra,SRX016044,Solexa-11748,WGS,RANDOM,GENOMIC,PAIRED,300,24.5832,ILLUMINA,Illumina Genome Analyzer II,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,818806CCA358A498FCF505F18D9B29A6,9CF494B5D5ABF4770F55A20F71735885
SRR387086,2011-12-01 09:03:51,2011-12-01 09:03:51,60667,22733298,0,374,88,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387086/SRR387086.sra,SRX109903,LR_6_Ecoli_Dev,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,11881C75D55ACD105E21AA1DE8A7CFAF,A45B29427C2F12D0309C9135D3789A0E
SRR386909,2011-12-01 09:03:32,2011-12-01 09:03:32,60667,21084945,0,347,82,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR386/SRR386909/SRR386909.sra,SRX109903,LR_6_Ecoli_Dev,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS302375,SAMN00839313,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,9021F01888A5CC82875CD1DA2FB5A43F,2FA072A6B7F6AA8CE81A42443654E564
SRR387160,2011-12-01 09:03:59,2011-12-01 09:03:59,60961,29162245,0,478,93,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387160/SRR387160.sra,SRX109886,PB_strobe_control,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,C54924BDB87AC32E3154789153D77BF9,7C84C2AAB3D42DA272A63BB6F6E8DB04
SRR387220,2011-12-01 09:04:05,2011-12-01 09:04:05,60961,349294679,0,5729,1085,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387220/SRR387220.sra,SRX109899,LR_38_Ecoli750,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,DAAAF103A1237BA7E9F611AE55D7698B,16765F5B2C824C0D23249F9D40429B77
SRR387196,2011-12-01 09:04:02,2011-12-01 09:04:02,81741,117010856,0,1431,498,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387196/SRR387196.sra,SRX109900,LR_77_2kbamplicon,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,4668747D403DE31BA6FF7875708A1A5C,54E1EB15AE6C3F3C1340A07E48B73711
SRR387156,2011-12-01 09:03:58,2011-12-01 09:03:58,81741,82668738,0,1011,355,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387156/SRR387156.sra,SRX109900,LR_77_2kbamplicon,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,EC8A86EC62EA98E326328891C2068E7E,AD9C47ED9B2E50302CBDC92445A206D2
SRR387131,2011-12-01 09:03:56,2011-12-01 09:03:56,60961,38795264,0,636,121,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387131/SRR387131.sra,SRX109886,PB_strobe_control,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,796A3FD65AA31EAE222D4D08180D5234,88D86A47828D9B32614C78E7FE878115
SRR387106,2011-12-01 09:03:53,2011-12-01 09:03:53,60961,27244459,0,446,87,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387106/SRR387106.sra,SRX109886,PB_strobe_control,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,FD2017272E73977C146B14BB9455EF1C,8122432C0CBBCA3705E3BFA12AE359D7
SRR387127,2011-12-01 09:03:55,2011-12-01 09:03:55,60961,18543176,0,304,62,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387127/SRR387127.sra,SRX109886,PB_strobe_control,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,A727BE83BE28FDC036E7BA7CDFCE1638,2FBA1DBDE936491E01037221E0A61562
SRR387063,2011-12-01 09:03:49,2011-12-01 09:03:49,60961,39770298,0,652,123,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387063/SRR387063.sra,SRX109886,PB_strobe_control,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,A6A47886DABBF461CFFB3B568B44A362,472890C62ACF542A7826769B5AF6A2A9
SRR387099,2011-12-01 09:03:52,2011-12-01 09:03:52,81741,75924674,0,928,327,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387099/SRR387099.sra,SRX109900,LR_77_2kbamplicon,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,66B2149B53F898FAF20FD732548E3E65,27DA42D2F6177374147795E7525032A3
SRR387082,2011-12-01 09:03:51,2011-12-01 09:03:51,81741,63187693,0,773,278,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387082/SRR387082.sra,SRX109902,LR_78_4kbAmplicon,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,1908DCE8DF61238EB1DE9EF487A7ADFE,B58D04A8414ECF22CA967B666155A441
SRR387084,2011-12-01 09:03:51,2011-12-01 09:03:51,60961,37661220,0,617,117,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387084/SRR387084.sra,SRX109886,PB_strobe_control,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,5271D86080A2333734912A932023DE7E,7833834748CB98F7288B6E38056488B3
SRR387036,2011-12-01 09:03:45,2011-12-01 09:03:45,81741,45612462,0,558,202,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387036/SRR387036.sra,SRX109902,LR_78_4kbAmplicon,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,46C449F871A0688B2D961B4BE3FE33F5,AD2EB3CD4C81D2D7950F24159EE083DA
SRR386984,2011-12-01 09:03:40,2011-12-01 09:03:40,81741,65421111,0,800,288,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR386/SRR386984/SRR386984.sra,SRX109902,LR_78_4kbAmplicon,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,C5A88867A54B5C6BD18BB15252899D4D,9687B9F40E89A52F544D616A3A2E9E1F
SRR386986,2011-12-01 09:03:40,2011-12-01 09:03:40,60961,30140044,0,494,96,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR386/SRR386986/SRR386986.sra,SRX109886,PB_strobe_control,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,DB71319F59D0FD4BA8FB38355A326849,A3BEDAB00E892E2B316675459C561A28
SRR387053,2011-12-01 09:03:47,2011-12-01 09:03:47,60961,26755946,0,438,86,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387053/SRR387053.sra,SRX109886,PB_strobe_control,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,4D6F4B02D83A68856F56306F28D9D757,6B2D43060A067540E9E031D1B508CBBC
SRR387029,2011-12-01 09:03:44,2011-12-01 09:03:44,60961,20918102,0,343,69,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR387/SRR387029/SRR387029.sra,SRX109886,PB_strobe_control,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,B6DCFB1B3D586A08FC5BD7E0EF13839B,0CEDF20A6234EB865B5CE2BD3091DCA5
SRR386932,2011-12-01 09:03:34,2011-12-01 09:03:34,81741,59524301,0,728,262,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR386/SRR386932/SRR386932.sra,SRX109902,LR_78_4kbAmplicon,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,8A996596F99E45C4B372E3D29EDF6CE0,12596DE62FE4929B30EB6B8BD39CD01D
SRR386935,2011-12-01 09:03:35,2011-12-01 09:03:35,60961,22464166,0,368,73,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR386/SRR386935/SRR386935.sra,SRX109886,PB_strobe_control,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,6E2E676DCDCC392953E5F6C3BA553E46,0EFC48F78AF0F155A5917CF2CEFE731D
SRR386888,2011-12-01 09:03:30,2011-12-01 09:03:30,60961,19157897,0,314,63,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR386/SRR386888/SRR386888.sra,SRX109886,PB_strobe_control,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,EB2A00F98BA80889580F3361F5622691,8BC084E4A9DD221E0FC21D8F3E9A6732
SRR386959,2011-12-01 09:03:37,2011-12-01 09:03:37,81741,39058854,0,477,173,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR386/SRR386959/SRR386959.sra,SRX109902,LR_78_4kbAmplicon,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,04813286AE9AC854BEE72EFD70E98E6F,76B05548AC965B883B98B679B1DB9C9C
SRR386979,2011-12-01 09:03:40,2011-12-01 09:03:40,81741,98952758,0,1210,424,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR386/SRR386979/SRR386979.sra,SRX109900,LR_77_2kbamplicon,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,C401F86504FF3ACB6101548993BCEE98,155F95E11C596908F1C93C3820CD30E2
SRR386964,2011-12-01 09:03:37,2011-12-01 09:03:37,81741,64359754,0,787,279,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR386/SRR386964/SRR386964.sra,SRX109900,LR_77_2kbamplicon,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,FE77C41FE351ECF1089597556B9C5332,CFC87C621D7765A07EE56035549DA0B7
SRR386961,2011-12-01 09:03:37,2011-12-01 09:03:37,60961,37197979,0,610,116,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR386/SRR386961/SRR386961.sra,SRX109886,PB_strobe_control,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,8C52F83C06FA3FB426F6AC75C63FF79F,9B37D145C93433E6401E8F5852535A0C
SRR386908,2011-12-01 09:03:32,2011-12-01 09:03:32,81741,41063914,0,502,183,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR386/SRR386908/SRR386908.sra,SRX109902,LR_78_4kbAmplicon,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,1A40D5B3DBCD7495DE0D656DE70ED079,3C26E17BDA751A2A59E9F9D34B9E1D60
SRR386905,2011-12-01 09:03:32,2011-12-01 09:03:32,60961,350503026,0,5749,1092,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR386/SRR386905/SRR386905.sra,SRX109899,LR_38_Ecoli750,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,FCFAD3251F57F2FE2FC5DCDA09D99B83,50917EC8E5935A89135D4847E07E4ECD
SRR386906,2011-12-01 09:03:32,2011-12-01 09:03:32,81741,112260728,0,1373,480,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR386/SRR386906/SRR386906.sra,SRX109900,LR_77_2kbamplicon,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP001087,PRJNA40075,19796385,40075,SRS281279,SAMN00761072,511145,Escherichia coli str. K-12 substr. MG1655,n/a,,,,,,,no,,,,,BI,SRA009386,,public,7D66516F3D1284849869FCBA1304E642,E8F78038CA010B142E08AAF05EA243AE
SRR402738,2012-01-26 06:30:20,2012-01-26 06:30:20,20031481,3044785112,20031481,152,2105,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR402/SRR402738/SRR402738.sra,SRX117924,GSNP,WGS,RANDOM,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina Genome Analyzer II,SRP010593,,0,0,SRS290398,SAMN00779237,511145,Escherichia coli str. K-12 substr. MG1655,10013,,,,,,,no,,,,,JGI,SRA049646,,public,29F30F96A5DDEA42CECA77E46BEC88CE,6E93A597B7FCD6F26EDAA8AAD03962A2
SRR402751,2012-01-26 11:26:18,2012-01-26 11:26:18,19775024,711900864,0,36,478,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR402/SRR402751/SRR402751.sra,SRX117937,GOOP,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP010599,,0,0,SRS290406,SAMN00779245,511145,Escherichia coli str. K-12 substr. MG1655,10054,,,,,,,no,,,,,JGI,SRA049656,,public,23F031F867D11744259A4DCCDF46851A,D1B5C77D0F256C82BB9C692CA3F43484
